Impulse reponse
Numpoints = 65536
SamplingRate = 48000 Hz
Time(s)       Amplitude(V)
3.502917E-01   -5.536473E-05
3.503125E-01   -5.663285E-05
3.503333E-01   -5.751148E-05
3.503542E-01   -5.801837E-05
3.503750E-01   -5.829453E-05
3.503958E-01   -5.651308E-05
3.504167E-01   -5.629633E-05
3.504375E-01   -5.239338E-05
3.504583E-01   -5.568349E-05
3.504792E-01   -5.323560E-05
3.505000E-01   -4.935910E-05
3.505208E-01   -4.958875E-05
3.505417E-01   -4.682678E-05
3.505625E-01   -4.977358E-05
3.505833E-01   -4.825345E-05
3.506042E-01   -4.572508E-05
3.506250E-01   -4.388617E-05
3.506458E-01   -4.022335E-05
3.506667E-01   -4.090606E-05
3.506875E-01   -3.508554E-05
3.507083E-01   -3.271136E-05
3.507292E-01   -3.227509E-05
3.507500E-01   -2.929729E-05
3.507708E-01   -3.294194E-05
3.507917E-01   -3.178738E-05
3.508125E-01   -3.516124E-05
3.508333E-01   -3.685182E-05
3.508542E-01   -3.761542E-05
3.508750E-01   -4.033490E-05
3.508958E-01   -3.491947E-05
3.509167E-01   -4.004946E-05
3.509375E-01   -3.672207E-05
3.509583E-01   -3.603801E-05
3.509792E-01   -3.392538E-05
3.510000E-01   -2.992051E-05
3.510208E-01   -2.705266E-05
3.510417E-01   -2.073195E-05
3.510625E-01   -1.638445E-05
3.510833E-01   -1.588292E-05
3.511042E-01   -7.859884E-06
3.511250E-01   -7.569647E-06
3.511458E-01   -6.953131E-06
3.511667E-01   -4.713685E-06
3.511875E-01   -4.046413E-06
3.512083E-01   -3.901316E-06
3.512292E-01   -8.967940E-06
3.512500E-01   -9.228077E-06
3.512708E-01   -1.584871E-05
3.512917E-01   -1.652312E-05
3.513125E-01   -2.277619E-05
3.513333E-01   -2.624817E-05
3.513542E-01   -2.780564E-05
3.513750E-01   -3.568855E-05
3.513958E-01   -3.533167E-05
3.514167E-01   -4.059152E-05
3.514375E-01   -4.517593E-05
3.514583E-01   -4.165552E-05
3.514792E-01   -4.707278E-05
3.515000E-01   -4.484199E-05
3.515208E-01   -4.650232E-05
3.515417E-01   -4.522521E-05
3.515625E-01   -4.274965E-05
3.515833E-01   -4.042614E-05
3.516042E-01   -3.735448E-05
3.516250E-01   -3.952725E-05
3.516458E-01   -3.368385E-05
3.516667E-01   -3.613343E-05
3.516875E-01   -3.378843E-05
3.517083E-01   -3.300759E-05
3.517292E-01   -3.311305E-05
3.517500E-01   -2.971458E-05
3.517708E-01   -2.977805E-05
3.517917E-01   -2.903572E-05
3.518125E-01   -2.642692E-05
3.518333E-01   -2.254741E-05
3.518542E-01   -2.169537E-05
3.518750E-01   -2.311193E-05
3.518958E-01   -1.711864E-05
3.519167E-01   -2.082992E-05
3.519375E-01   -1.975323E-05
3.519583E-01   -2.228591E-05
3.519792E-01   -2.316621E-05
3.520000E-01   -2.220260E-05
3.520208E-01   -2.464617E-05
3.520417E-01   -2.210932E-05
3.520625E-01   -2.663262E-05
3.520833E-01   -3.281348E-05
3.521042E-01   -3.363262E-05
3.521250E-01   -3.908654E-05
3.521458E-01   -3.777246E-05
3.521667E-01   -4.395565E-05
3.521875E-01   -4.571416E-05
3.522083E-01   -4.764182E-05
3.522292E-01   -4.797529E-05
3.522500E-01   -4.592278E-05
3.522708E-01   -5.008858E-05
3.522917E-01   -4.785715E-05
3.523125E-01   -4.754760E-05
3.523333E-01   -4.651717E-05
3.523542E-01   -3.998140E-05
3.523750E-01   -3.850491E-05
3.523958E-01   -3.240348E-05
3.524167E-01   -3.225190E-05
3.524375E-01   -3.329961E-05
3.524583E-01   -2.993944E-05
3.524792E-01   -3.480559E-05
3.525000E-01   -3.166326E-05
3.525208E-01   -3.676286E-05
3.525417E-01   -3.802335E-05
3.525625E-01   -3.939886E-05
3.525833E-01   -4.293344E-05
3.526042E-01   -4.080130E-05
3.526250E-01   -4.202319E-05
3.526458E-01   -3.591544E-05
3.526667E-01   -3.055136E-05
3.526875E-01   -2.746085E-05
3.527083E-01   -2.147499E-05
3.527292E-01   -2.080873E-05
3.527500E-01   -1.582490E-05
3.527708E-01   -1.614146E-05
3.527917E-01   -2.008795E-05
3.528125E-01   -2.247968E-05
3.528333E-01   -2.841078E-05
3.528542E-01   -3.148374E-05
3.528750E-01   -3.741117E-05
3.528958E-01   -3.450563E-05
3.529167E-01   -3.657716E-05
3.529375E-01   -3.290577E-05
3.529583E-01   -3.030107E-05
3.529792E-01   -3.153840E-05
3.530000E-01   -2.976278E-05
3.530208E-01   -2.938186E-05
3.530417E-01   -2.945747E-05
3.530625E-01   -2.666633E-05
3.530833E-01   -2.595752E-05
3.531042E-01   -2.649999E-05
3.531250E-01   -2.174396E-05
3.531458E-01   -1.722523E-05
3.531667E-01   -1.884344E-05
3.531875E-01   -1.959512E-05
3.532083E-01   -1.774778E-05
3.532292E-01   -1.955139E-05
3.532500E-01   -2.158129E-05
3.532708E-01   -2.332110E-05
3.532917E-01   -2.792579E-05
3.533125E-01   -2.524855E-05
3.533333E-01   -2.816296E-05
3.533542E-01   -2.891103E-05
3.533750E-01   -2.857711E-05
3.533958E-01   -2.145056E-05
3.534167E-01   -2.625687E-05
3.534375E-01   -2.156336E-05
3.534583E-01   -2.224271E-05
3.534792E-01   -2.268823E-05
3.535000E-01   -2.102111E-05
3.535208E-01   -1.952774E-05
3.535417E-01   -1.886407E-05
3.535625E-01   -1.241001E-05
3.535833E-01   -1.360254E-05
3.536042E-01   -8.332379E-06
3.536250E-01   -5.378507E-06
3.536458E-01   3.510545E-07
3.536667E-01   8.115317E-07
3.536875E-01   2.293264E-06
3.537083E-01   3.565678E-06
3.537292E-01   9.638711E-07
3.537500E-01   1.815307E-06
3.537708E-01   -2.545738E-06
3.537917E-01   -3.353330E-06
3.538125E-01   -3.210537E-06
3.538333E-01   -6.917574E-06
3.538542E-01   -5.447638E-06
3.538750E-01   -8.258831E-06
3.538958E-01   -3.227130E-06
3.539167E-01   -7.611237E-06
3.539375E-01   -1.049504E-05
3.539583E-01   -1.141499E-05
3.539792E-01   -1.494991E-05
3.540000E-01   -1.818989E-05
3.540208E-01   -2.117617E-05
3.540417E-01   -2.402725E-05
3.540625E-01   -2.510400E-05
3.540833E-01   -3.125939E-05
3.541042E-01   -2.575770E-05
3.541250E-01   -3.443032E-05
3.541458E-01   -3.596148E-05
3.541667E-01   -3.993781E-05
3.541875E-01   -4.422052E-05
3.542083E-01   -4.964701E-05
3.542292E-01   -5.271465E-05
3.542500E-01   -5.704927E-05
3.542708E-01   -5.766693E-05
3.542917E-01   -5.986371E-05
3.543125E-01   -5.522577E-05
3.543333E-01   -5.936583E-05
3.543542E-01   -5.210821E-05
3.543750E-01   -4.886927E-05
3.543958E-01   -4.302871E-05
3.544167E-01   -3.724470E-05
3.544375E-01   -3.265283E-05
3.544583E-01   -3.269344E-05
3.544792E-01   -3.173162E-05
3.545000E-01   -3.184916E-05
3.545208E-01   -3.101155E-05
3.545417E-01   -3.192799E-05
3.545625E-01   -3.083653E-05
3.545833E-01   -3.824844E-05
3.546042E-01   -3.437173E-05
3.546250E-01   -3.562665E-05
3.546458E-01   -3.168236E-05
3.546667E-01   -3.196048E-05
3.546875E-01   -2.975611E-05
3.547083E-01   -3.089684E-05
3.547292E-01   -3.154054E-05
3.547500E-01   -2.971353E-05
3.547708E-01   -3.325548E-05
3.547917E-01   -3.413103E-05
3.548125E-01   -3.890958E-05
3.548333E-01   -4.325018E-05
3.548542E-01   -4.151439E-05
3.548750E-01   -4.999339E-05
3.548958E-01   -5.228377E-05
3.549167E-01   -5.308348E-05
3.549375E-01   -5.210104E-05
3.549583E-01   -5.000315E-05
3.549792E-01   -4.608608E-05
3.550000E-01   -4.517585E-05
3.550208E-01   -3.770860E-05
3.550417E-01   -3.675187E-05
3.550625E-01   -3.299149E-05
3.550833E-01   -3.390286E-05
3.551042E-01   -3.052025E-05
3.551250E-01   -3.183904E-05
3.551458E-01   -2.680663E-05
3.551667E-01   -2.645427E-05
3.551875E-01   -2.556527E-05
3.552083E-01   -2.229947E-05
3.552292E-01   -1.994377E-05
3.552500E-01   -1.767772E-05
3.552708E-01   -1.732552E-05
3.552917E-01   -2.297556E-05
3.553125E-01   -1.947617E-05
3.553333E-01   -2.392936E-05
3.553542E-01   -2.112657E-05
3.553750E-01   -2.351318E-05
3.553958E-01   -1.970198E-05
3.554167E-01   -1.999087E-05
3.554375E-01   -1.662941E-05
3.554583E-01   -1.124420E-05
3.554792E-01   -9.295512E-06
3.555000E-01   -1.042800E-05
3.555208E-01   -1.529919E-05
3.555417E-01   -2.165183E-05
3.555625E-01   -2.589572E-05
3.555833E-01   -3.581963E-05
3.556042E-01   -4.135331E-05
3.556250E-01   -5.272904E-05
3.556458E-01   -5.186647E-05
3.556667E-01   -5.792226E-05
3.556875E-01   -5.876275E-05
3.557083E-01   -5.375796E-05
3.557292E-01   -5.232471E-05
3.557500E-01   -4.344963E-05
3.557708E-01   -3.816784E-05
3.557917E-01   -3.709595E-05
3.558125E-01   -3.189315E-05
3.558333E-01   -3.018333E-05
3.558542E-01   -2.504490E-05
3.558750E-01   -2.836852E-05
3.558958E-01   -2.488062E-05
3.559167E-01   -2.471890E-05
3.559375E-01   -2.522897E-05
3.559583E-01   -2.532931E-05
3.559792E-01   -2.471980E-05
3.560000E-01   -2.810585E-05
3.560208E-01   -2.596379E-05
3.560417E-01   -2.869511E-05
3.560625E-01   -2.395184E-05
3.560833E-01   -2.513905E-05
3.561042E-01   -2.125724E-05
3.561250E-01   -2.340848E-05
3.561458E-01   -1.599969E-05
3.561667E-01   -1.561334E-05
3.561875E-01   -1.793857E-05
3.562083E-01   -1.679294E-05
3.562292E-01   -1.882010E-05
3.562500E-01   -1.817314E-05
3.562708E-01   -2.079939E-05
3.562917E-01   -3.045305E-05
3.563125E-01   -3.035153E-05
3.563333E-01   -4.044568E-05
3.563542E-01   -3.937299E-05
3.563750E-01   -5.014899E-05
3.563958E-01   -5.536500E-05
3.564167E-01   -5.651180E-05
3.564375E-01   -6.290630E-05
3.564583E-01   -6.421926E-05
3.564792E-01   -6.641136E-05
3.565000E-01   -6.947850E-05
3.565208E-01   -6.875340E-05
3.565417E-01   -7.341323E-05
3.565625E-01   -6.810619E-05
3.565833E-01   -7.204644E-05
3.566042E-01   -6.816119E-05
3.566250E-01   -6.936565E-05
3.566458E-01   -6.841632E-05
3.566667E-01   -6.671403E-05
3.566875E-01   -6.692950E-05
3.567083E-01   -6.552454E-05
3.567292E-01   -6.561923E-05
3.567500E-01   -6.087075E-05
3.567708E-01   -5.632843E-05
3.567917E-01   -5.055115E-05
3.568125E-01   -4.310679E-05
3.568333E-01   -3.903564E-05
3.568542E-01   -3.259453E-05
3.568750E-01   -2.581362E-05
3.568958E-01   -2.374788E-05
3.569167E-01   -1.881552E-05
3.569375E-01   -2.097719E-05
3.569583E-01   -1.664067E-05
3.569792E-01   -1.898407E-05
3.570000E-01   -1.869009E-05
3.570208E-01   -1.907899E-05
3.570417E-01   -2.211245E-05
3.570625E-01   -1.748828E-05
3.570833E-01   -2.121027E-05
3.571042E-01   -2.027426E-05
3.571250E-01   -2.460620E-05
3.571458E-01   -2.205039E-05
3.571667E-01   -2.063836E-05
3.571875E-01   -1.863821E-05
3.572083E-01   -1.373473E-05
3.572292E-01   -1.248979E-05
3.572500E-01   -1.074469E-05
3.572708E-01   -4.955970E-06
3.572917E-01   -9.073307E-06
3.573125E-01   -5.683185E-06
3.573333E-01   -1.112819E-05
3.573542E-01   -1.432380E-05
3.573750E-01   -1.708189E-05
3.573958E-01   -1.497485E-05
3.574167E-01   -1.639409E-05
3.574375E-01   -1.623537E-05
3.574583E-01   -1.030018E-05
3.574792E-01   -8.480721E-06
3.575000E-01   -3.500322E-06
3.575208E-01   1.259050E-06
3.575417E-01   -8.569364E-07
3.575625E-01   5.280928E-06
3.575833E-01   3.975820E-07
3.576042E-01   9.195278E-07
3.576250E-01   -4.219871E-06
3.576458E-01   -6.427534E-06
3.576667E-01   -7.533125E-06
3.576875E-01   -9.055970E-06
3.577083E-01   -7.727595E-06
3.577292E-01   -8.932462E-06
3.577500E-01   -6.052529E-06
3.577708E-01   -2.710100E-06
3.577917E-01   -4.979500E-06
3.578125E-01   5.047052E-06
3.578333E-01   3.447768E-06
3.578542E-01   9.156219E-06
3.578750E-01   1.383870E-05
3.578958E-01   1.587554E-05
3.579167E-01   1.918541E-05
3.579375E-01   1.673817E-05
3.579583E-01   2.179971E-05
3.579792E-01   1.741408E-05
3.580000E-01   2.017612E-05
3.580208E-01   2.118126E-05
3.580417E-01   1.499139E-05
3.580625E-01   1.666024E-05
3.580833E-01   1.239686E-05
3.581042E-01   1.619009E-05
3.581250E-01   1.628882E-05
3.581458E-01   1.797901E-05
3.581667E-01   2.010007E-05
3.581875E-01   2.001533E-05
3.582083E-01   2.319654E-05
3.582292E-01   2.134744E-05
3.582500E-01   2.255538E-05
3.582708E-01   2.606342E-05
3.582917E-01   2.545891E-05
3.583125E-01   2.293181E-05
3.583333E-01   2.135501E-05
3.583542E-01   2.379926E-05
3.583750E-01   2.053120E-05
3.583958E-01   2.111055E-05
3.584167E-01   2.138543E-05
3.584375E-01   1.489798E-05
3.584583E-01   1.219200E-05
3.584792E-01   8.285528E-06
3.585000E-01   6.473198E-06
3.585208E-01   5.334192E-06
3.585417E-01   2.245434E-06
3.585625E-01   6.928107E-06
3.585833E-01   1.099578E-05
3.586042E-01   1.632793E-05
3.586250E-01   2.559949E-05
3.586458E-01   3.238468E-05
3.586667E-01   3.718026E-05
3.586875E-01   4.060788E-05
3.587083E-01   4.750140E-05
3.587292E-01   4.562387E-05
3.587500E-01   4.720774E-05
3.587708E-01   4.460559E-05
3.587917E-01   4.043829E-05
3.588125E-01   3.961882E-05
3.588333E-01   3.452485E-05
3.588542E-01   3.398414E-05
3.588750E-01   2.965320E-05
3.588958E-01   2.687835E-05
3.589167E-01   2.661875E-05
3.589375E-01   2.249322E-05
3.589583E-01   2.998099E-05
3.589792E-01   2.708789E-05
3.590000E-01   2.408262E-05
3.590208E-01   2.913271E-05
3.590417E-01   2.469017E-05
3.590625E-01   2.624097E-05
3.590833E-01   2.357454E-05
3.591042E-01   2.168277E-05
3.591250E-01   2.124592E-05
3.591458E-01   1.951948E-05
3.591667E-01   1.450874E-05
3.591875E-01   1.668325E-05
3.592083E-01   1.833854E-05
3.592292E-01   1.681423E-05
3.592500E-01   1.531623E-05
3.592708E-01   1.505786E-05
3.592917E-01   1.567234E-05
3.593125E-01   2.096777E-05
3.593333E-01   2.114536E-05
3.593542E-01   2.506932E-05
3.593750E-01   2.893242E-05
3.593958E-01   2.597514E-05
3.594167E-01   3.182124E-05
3.594375E-01   3.366194E-05
3.594583E-01   3.285813E-05
3.594792E-01   3.383293E-05
3.595000E-01   3.232396E-05
3.595208E-01   3.267331E-05
3.595417E-01   3.139188E-05
3.595625E-01   2.794247E-05
3.595833E-01   2.781188E-05
3.596042E-01   2.620083E-05
3.596250E-01   2.444179E-05
3.596458E-01   1.585376E-05
3.596667E-01   1.619225E-05
3.596875E-01   1.050053E-05
3.597083E-01   1.003703E-05
3.597292E-01   5.996123E-06
3.597500E-01   3.395784E-06
3.597708E-01   7.897856E-06
3.597917E-01   2.783182E-06
3.598125E-01   5.837595E-06
3.598333E-01   7.989886E-06
3.598542E-01   8.736918E-06
3.598750E-01   9.068022E-06
3.598958E-01   1.380163E-07
3.599167E-01   7.907538E-07
3.599375E-01   -7.844639E-06
3.599583E-01   -1.193389E-05
3.599792E-01   -1.676026E-05
3.600000E-01   -1.944097E-05
3.600208E-01   -1.773960E-05
3.600417E-01   -2.018889E-05
3.600625E-01   -1.514109E-05
3.600833E-01   -1.094716E-05
3.601042E-01   -8.445186E-06
3.601250E-01   -2.288423E-06
3.601458E-01   -3.232354E-06
3.601667E-01   -8.923962E-09
3.601875E-01   -3.839555E-06
3.602083E-01   -1.932116E-06
3.602292E-01   -4.167455E-07
3.602500E-01   -2.780127E-06
3.602708E-01   -1.818834E-06
3.602917E-01   -1.783307E-06
3.603125E-01   -9.660857E-07
3.603333E-01   -3.986886E-06
3.603542E-01   -5.128290E-06
3.603750E-01   -7.416688E-06
3.603958E-01   -1.288716E-05
3.604167E-01   -1.485545E-05
3.604375E-01   -1.817980E-05
3.604583E-01   -1.763579E-05
3.604792E-01   -2.054360E-05
3.605000E-01   -2.105268E-05
3.605208E-01   -1.573532E-05
3.605417E-01   -1.851071E-05
3.605625E-01   -1.689064E-05
3.605833E-01   -1.450405E-05
3.606042E-01   -1.353774E-05
3.606250E-01   -1.141277E-05
3.606458E-01   -1.598492E-05
3.606667E-01   -1.859267E-05
3.606875E-01   -2.575851E-05
3.607083E-01   -2.628781E-05
3.607292E-01   -3.088583E-05
3.607500E-01   -3.118493E-05
3.607708E-01   -2.760893E-05
3.607917E-01   -2.728224E-05
3.608125E-01   -2.272272E-05
3.608333E-01   -1.277755E-05
3.608542E-01   -1.150230E-05
3.608750E-01   -1.748968E-06
3.608958E-01   -2.109134E-06
3.609167E-01   2.355022E-06
3.609375E-01   9.003811E-07
3.609583E-01   5.851005E-06
3.609792E-01   7.985980E-06
3.610000E-01   8.942736E-06
3.610208E-01   1.037299E-05
3.610417E-01   9.663733E-06
3.610625E-01   9.592049E-06
3.610833E-01   6.194536E-06
3.611042E-01   3.561127E-06
3.611250E-01   2.120292E-06
3.611458E-01   -2.824118E-06
3.611667E-01   1.654979E-06
3.611875E-01   -3.078320E-06
3.612083E-01   -1.319283E-06
3.612292E-01   8.001361E-07
3.612500E-01   1.711878E-07
3.612708E-01   1.266523E-06
3.612917E-01   1.255894E-06
3.613125E-01   3.041313E-06
3.613333E-01   6.468365E-06
3.613542E-01   4.311083E-06
3.613750E-01   1.003283E-05
3.613958E-01   3.414456E-06
3.614167E-01   7.394732E-06
3.614375E-01   6.430771E-06
3.614583E-01   6.945967E-06
3.614792E-01   4.710174E-06
3.615000E-01   6.051610E-06
3.615208E-01   5.038237E-06
3.615417E-01   6.547610E-06
3.615625E-01   7.277864E-06
3.615833E-01   9.622434E-06
3.616042E-01   7.238017E-06
3.616250E-01   8.739036E-06
3.616458E-01   4.021585E-06
3.616667E-01   9.173594E-06
3.616875E-01   6.691179E-06
3.617083E-01   4.993343E-06
3.617292E-01   -7.056865E-07
3.617500E-01   -9.008359E-07
3.617708E-01   -6.412314E-06
3.617917E-01   -1.200054E-05
3.618125E-01   -1.752252E-05
3.618333E-01   -2.285827E-05
3.618542E-01   -2.755373E-05
3.618750E-01   -3.005704E-05
3.618958E-01   -3.527817E-05
3.619167E-01   -3.345164E-05
3.619375E-01   -3.353636E-05
3.619583E-01   -2.921114E-05
3.619792E-01   -2.734449E-05
3.620000E-01   -2.726868E-05
3.620208E-01   -2.509553E-05
3.620417E-01   -2.222929E-05
3.620625E-01   -1.716563E-05
3.620833E-01   -1.282843E-05
3.621042E-01   -9.614468E-06
3.621250E-01   -4.645622E-06
3.621458E-01   -8.672073E-07
3.621667E-01   7.034188E-06
3.621875E-01   7.816589E-06
3.622083E-01   1.382354E-05
3.622292E-01   2.010941E-05
3.622500E-01   2.349674E-05
3.622708E-01   2.884165E-05
3.622917E-01   3.067008E-05
3.623125E-01   3.106995E-05
3.623333E-01   3.121299E-05
3.623542E-01   2.299052E-05
3.623750E-01   2.376941E-05
3.623958E-01   1.804067E-05
3.624167E-01   1.768938E-05
3.624375E-01   9.892280E-06
3.624583E-01   3.133242E-06
3.624792E-01   -1.122381E-06
3.625000E-01   -3.100797E-06
3.625208E-01   -6.191059E-06
3.625417E-01   -1.016003E-05
3.625625E-01   -1.188212E-05
3.625833E-01   -7.504029E-06
3.626042E-01   -6.213087E-06
3.626250E-01   -2.768750E-06
3.626458E-01   -5.218646E-06
3.626667E-01   -1.401873E-06
3.626875E-01   -4.004395E-06
3.627083E-01   -3.942993E-06
3.627292E-01   -1.168661E-06
3.627500E-01   -8.153176E-06
3.627708E-01   -1.027066E-05
3.627917E-01   -7.716516E-06
3.628125E-01   -7.616374E-06
3.628333E-01   -3.673767E-06
3.628542E-01   -3.181693E-06
3.628750E-01   7.164989E-06
3.628958E-01   5.573637E-06
3.629167E-01   1.539540E-05
3.629375E-01   1.565002E-05
3.629583E-01   1.878437E-05
3.629792E-01   2.409236E-05
3.630000E-01   2.645585E-05
3.630208E-01   2.797558E-05
3.630417E-01   2.829373E-05
3.630625E-01   2.790980E-05
3.630833E-01   3.429470E-05
3.631042E-01   2.908778E-05
3.631250E-01   2.365863E-05
3.631458E-01   2.089717E-05
3.631667E-01   2.225835E-05
3.631875E-01   1.525796E-05
3.632083E-01   1.084365E-05
3.632292E-01   1.210562E-05
3.632500E-01   7.816170E-06
3.632708E-01   7.671542E-06
3.632917E-01   9.916015E-06
3.633125E-01   7.381600E-06
3.633333E-01   9.597621E-06
3.633542E-01   6.125071E-06
3.633750E-01   6.698210E-06
3.633958E-01   4.083426E-06
3.634167E-01   2.408221E-06
3.634375E-01   -2.811475E-06
3.634583E-01   -5.070161E-06
3.634792E-01   -6.238396E-06
3.635000E-01   -6.708146E-06
3.635208E-01   -6.165023E-06
3.635417E-01   -2.252686E-06
3.635625E-01   1.407610E-06
3.635833E-01   5.950202E-06
3.636042E-01   5.389611E-06
3.636250E-01   1.214262E-05
3.636458E-01   8.749751E-06
3.636667E-01   1.024676E-05
3.636875E-01   5.822202E-06
3.637083E-01   7.015720E-06
3.637292E-01   7.521744E-06
3.637500E-01   5.245768E-06
3.637708E-01   2.691494E-06
3.637917E-01   4.815905E-06
3.638125E-01   2.611984E-06
3.638333E-01   2.687774E-06
3.638542E-01   1.921179E-06
3.638750E-01   1.480734E-06
3.638958E-01   -1.682718E-06
3.639167E-01   -6.006466E-06
3.639375E-01   -9.738420E-06
3.639583E-01   -1.204471E-05
3.639792E-01   -1.369417E-05
3.640000E-01   -1.653124E-05
3.640208E-01   -1.399344E-05
3.640417E-01   -1.218268E-05
3.640625E-01   -1.113132E-05
3.640833E-01   -4.934175E-06
3.641042E-01   -7.649883E-06
3.641250E-01   -2.717114E-06
3.641458E-01   -2.690303E-06
3.641667E-01   -3.326618E-06
3.641875E-01   -2.631187E-06
3.642083E-01   -2.269575E-06
3.642292E-01   -2.920155E-06
3.642500E-01   -2.463495E-06
3.642708E-01   -8.282273E-07
3.642917E-01   -9.802334E-07
3.643125E-01   -3.994310E-07
3.643333E-01   2.359188E-06
3.643542E-01   -4.875101E-07
3.643750E-01   4.509034E-06
3.643958E-01   3.066150E-06
3.644167E-01   4.126176E-06
3.644375E-01   3.258310E-06
3.644583E-01   4.376149E-06
3.644792E-01   7.248803E-06
3.645000E-01   8.248762E-06
3.645208E-01   1.129755E-05
3.645417E-01   1.379461E-05
3.645625E-01   1.148386E-05
3.645833E-01   1.960729E-05
3.646042E-01   1.625952E-05
3.646250E-01   2.153433E-05
3.646458E-01   2.191874E-05
3.646667E-01   2.234315E-05
3.646875E-01   2.018051E-05
3.647083E-01   2.311051E-05
3.647292E-01   1.828852E-05
3.647500E-01   1.676591E-05
3.647708E-01   1.225693E-05
3.647917E-01   8.657859E-06
3.648125E-01   5.338554E-06
3.648333E-01   4.328499E-06
3.648542E-01   -2.632445E-06
3.648750E-01   -6.148721E-07
3.648958E-01   2.684616E-06
3.649167E-01   1.763098E-06
3.649375E-01   5.842901E-06
3.649583E-01   9.054380E-06
3.649792E-01   8.501182E-06
3.650000E-01   1.195449E-05
3.650208E-01   1.484571E-05
3.650417E-01   1.655211E-05
3.650625E-01   1.548644E-05
3.650833E-01   1.434950E-05
3.651042E-01   6.424769E-06
3.651250E-01   8.293268E-06
3.651458E-01   7.072822E-07
3.651667E-01   3.835630E-07
3.651875E-01   1.032950E-07
3.652083E-01   -3.761901E-06
3.652292E-01   2.437778E-07
3.652500E-01   4.008980E-06
3.652708E-01   3.162731E-06
3.652917E-01   9.077649E-06
3.653125E-01   9.758715E-06
3.653333E-01   1.589210E-05
3.653542E-01   1.180825E-05
3.653750E-01   1.517066E-05
3.653958E-01   1.547126E-05
3.654167E-01   1.065829E-05
3.654375E-01   1.193078E-05
3.654583E-01   7.142671E-06
3.654792E-01   7.418539E-06
3.655000E-01   8.490279E-06
3.655208E-01   1.141927E-05
3.655417E-01   1.125378E-05
3.655625E-01   1.147980E-05
3.655833E-01   1.395210E-05
3.656042E-01   8.572062E-06
3.656250E-01   8.846979E-06
3.656458E-01   4.001709E-06
3.656667E-01   2.897740E-06
3.656875E-01   4.022962E-06
3.657083E-01   1.501445E-06
3.657292E-01   1.285068E-06
3.657500E-01   2.305842E-08
3.657708E-01   -4.309199E-06
3.657917E-01   -5.145663E-06
3.658125E-01   -9.808740E-06
3.658333E-01   -1.094157E-05
3.658542E-01   -1.697586E-05
3.658750E-01   -1.530379E-05
3.658958E-01   -1.691700E-05
3.659167E-01   -2.020637E-05
3.659375E-01   -1.696798E-05
3.659583E-01   -1.917379E-05
3.659792E-01   -1.593052E-05
3.660000E-01   -1.549098E-05
3.660208E-01   -1.210645E-05
3.660417E-01   -1.394408E-05
3.660625E-01   -1.424601E-05
3.660833E-01   -1.365359E-05
3.661042E-01   -1.458290E-05
3.661250E-01   -1.608180E-05
3.661458E-01   -1.420446E-05
3.661667E-01   -1.362974E-05
3.661875E-01   -1.261498E-05
3.662083E-01   -1.239308E-05
3.662292E-01   -7.817808E-06
3.662500E-01   -6.459168E-06
3.662708E-01   -5.767001E-06
3.662917E-01   -5.742951E-06
3.663125E-01   -8.666287E-06
3.663333E-01   -5.805510E-06
3.663542E-01   -1.068813E-05
3.663750E-01   -1.313515E-05
3.663958E-01   -1.445102E-05
3.664167E-01   -1.799165E-05
3.664375E-01   -1.567446E-05
3.664583E-01   -1.995305E-05
3.664792E-01   -1.962732E-05
3.665000E-01   -2.229825E-05
3.665208E-01   -2.264986E-05
3.665417E-01   -2.342284E-05
3.665625E-01   -2.672352E-05
3.665833E-01   -2.211206E-05
3.666042E-01   -2.532764E-05
3.666250E-01   -2.413836E-05
3.666458E-01   -2.177633E-05
3.666667E-01   -2.225049E-05
3.666875E-01   -1.969902E-05
3.667083E-01   -2.120837E-05
3.667292E-01   -1.694291E-05
3.667500E-01   -2.029954E-05
3.667708E-01   -2.025934E-05
3.667917E-01   -1.977265E-05
3.668125E-01   -2.189715E-05
3.668333E-01   -2.174189E-05
3.668542E-01   -2.458032E-05
3.668750E-01   -2.626016E-05
3.668958E-01   -2.589164E-05
3.669167E-01   -2.690800E-05
3.669375E-01   -2.617646E-05
3.669583E-01   -2.703976E-05
3.669792E-01   -2.431553E-05
3.670000E-01   -2.068471E-05
3.670208E-01   -2.043556E-05
3.670417E-01   -2.003130E-05
3.670625E-01   -1.987979E-05
3.670833E-01   -1.703269E-05
3.671042E-01   -1.917184E-05
3.671250E-01   -1.411887E-05
3.671458E-01   -6.910175E-06
3.671667E-01   -9.999677E-06
3.671875E-01   -6.645746E-06
3.672083E-01   -4.664470E-06
3.672292E-01   2.784425E-06
3.672500E-01   2.202960E-07
3.672708E-01   -3.080368E-08
3.672917E-01   3.030845E-06
3.673125E-01   7.383916E-06
3.673333E-01   9.972063E-06
3.673542E-01   1.301868E-05
3.673750E-01   1.809150E-05
3.673958E-01   2.487553E-05
3.674167E-01   2.547194E-05
3.674375E-01   3.110660E-05
3.674583E-01   2.514450E-05
3.674792E-01   3.008884E-05
3.675000E-01   2.718843E-05
3.675208E-01   2.295984E-05
3.675417E-01   1.992807E-05
3.675625E-01   1.407883E-05
3.675833E-01   1.076369E-05
3.676042E-01   5.743117E-06
3.676250E-01   1.540940E-06
3.676458E-01   5.012798E-07
3.676667E-01   -4.530496E-06
3.676875E-01   -9.676123E-07
3.677083E-01   -3.820439E-06
